Date,GLD,IWM,QQQ,SPY,TLT,VNQ
2009-10-30,0.006974967272665843,0.0012225754669130476,0.00432166140970633,0.0017845383867661961,0.001336815986450571,0.0004882821366121082
2009-11-06,0.007562556031894507,0.0029647026346478764,0.006097230137031603,0.0030353853611354226,0.000529692492840777,0.001782263367686079
2009-11-13,0.007760639646887131,0.005170317964037811,0.008136729076017967,0.005020985371735545,0.0004660831428527846,0.00677477009354376
2009-11-20,0.006909796765464447,0.007355794459700358,0.00948348590162898,0.0066322756848545324,-0.0007952843235065557,0.010546120703817195
2009-11-27,0.006914607584923178,0.004086728296926816,0.007824323021613063,0.004256848232105521,-0.0010544304216777635,0.005961525941316225
2009-12-04,0.00813337609894403,0.0055230324918080515,0.008211303977773683,0.004974633183971302,-0.0025251888066738135,0.0069293951043242485
2009-12-11,0.005811128235281011,0.005116521799228788,0.007730105130549081,0.00476151035389184,-0.0031106565984823542,0.006092598053710485
2009-12-18,0.005317620305892958,0.004708287441352499,0.007761265937538306,0.0047265315266755755,-0.004587210539456967,0.0048725343786807035
2009-12-25,0.00453411072168294,0.005773177620546489,0.008883731090110765,0.005344530347909886,-0.005084767833676215,0.006182912722437456
2010-01-01,0.004205839140266134,0.004441282912223751,0.00757217629142395,0.003926977307660304,-0.004240838028085948,0.005687724447406119
2010-01-08,0.005442193726880621,0.0058889212376209065,0.008509897744784221,0.005277400324489391,-0.00376179683709341,0.006846572272971179
2010-01-15,0.005633223978126429,0.006307739773660775,0.008638776835138206,0.006010854511136675,-0.0036460715578278216,0.007142022742264535
2010-01-22,0.0036745168808656353,0.006594421294941778,0.008259487501933614,0.005692185048730019,-0.0023072350045095845,0.0071387058098199285
2010-01-29,0.002861564843708945,0.006044049345312167,0.007547268189054421,0.005433888118502877,-0.0015257443347443827,0.007680302453993395
2010-02-05,0.0029935464393095667,0.004730030548646057,0.0061615128178190365,0.00436257344737216,-0.0013071343947611985,0.006925621620201236
2010-02-12,0.0027971833257575355,0.006251047425209187,0.0070924398694920876,0.00556620917828735,-0.001707619240388679,0.009578983550238975
2010-02-19,0.002167806577358747,0.008466545308945191,0.00856904504099325,0.007392917162424634,-0.0021475314025997468,0.011399784620452129
2010-02-26,0.003205231627005732,0.009340550473368528,0.00945296561387348,0.008210625566695304,-0.0012948291442979967,0.013143082473193261
2010-03-05,0.00351694610996672,0.012521398005482649,0.011040535417350453,0.010160171279160952,-0.002027250640728862,0.0162420042436469
2010-03-12,0.0032214866858496605,0.010683299612534412,0.009711615994701979,0.008459486433863659,-0.0016982760154332231,0.013208011936361952
2010-03-19,0.0028037875467814824,0.010299386699836075,0.009460888237386996,0.008330062831317457,-0.0017546630277189559,0.015689222202245418
2010-03-26,0.0034640800793230534,0.00904725286483105,0.008614761936552001,0.007240176098788844,-0.002365796940054035,0.014724010627237223
2010-04-02,0.004426431503282636,0.00803138631851397,0.007747019403510322,0.00682585563891117,-0.0020453226408257406,0.011588547044180284
2010-04-09,0.005290194493653474,0.008115155178006978,0.007743761720961213,0.0067588923635374535,-0.0019320251099420771,0.01132187808190181
2010-04-16,0.005124112457039627,0.007991254150025884,0.007724068766428606,0.006445773928244991,-0.0016202289843809119,0.009784052634530924
2010-04-23,0.004468733095302343,0.008749117266578166,0.007886515173510834,0.006929485420569145,-0.0013519483432096332,0.010475604361832867
2010-04-30,0.005437009098558389,0.007616129182661123,0.0070087193328445775,0.006178911076701406,-0.00031069187667552925,0.011143404650515859
2010-05-07,0.005257358791515426,0.005005285353318454,0.005530009121622629,0.00383363073546511,0.0008978194987665631,0.008315533939152846
2010-05-14,0.005263174052973525,0.007468985689248552,0.006652497711686359,0.005186998838022595,0.00013856710432151692,0.011340736877766435
2010-05-21,0.0038837323767062512,0.006173710412815791,0.0056786917772761614,0.0042953671892994524,0.0017505792593598016,0.009780210865949691
2010-05-28,0.00407086984455814,0.005584697285000657,0.0049748268470324,0.003597450318334387,0.001238644687725411,0.008951689307794655
2010-06-04,0.0046252688771537,0.0036598401111971163,0.00401224401623095,0.0027284588573504337,0.0024019330873223765,0.006665987703031318
2010-06-11,0.005075777159697563,0.0042253460038435406,0.004254420051666116,0.0031290720510554833,0.002299236393315773,0.00846786921467701
2010-06-18,0.005578851047940388,0.005311596358995695,0.0051497833441487,0.00409306214853962,0.001990271212763763,0.010275457990313359
2010-06-25,0.005486450845300326,0.004706524256798874,0.004354998195554579,0.003458771861171762,0.0016573212071205438,0.009720496280815987
2010-07-02,0.005023568429562771,0.0037171982590679803,0.0035386860173057403,0.002850232138284089,0.002048223429386663,0.008821653095929664
2010-07-09,0.005357667912868305,0.0054052953919347885,0.004859267132360141,0.004304912440832169,0.0013566995300044013,0.010645436920514931
2010-07-16,0.004583115383579646,0.003363028244549699,0.0033366641367616684,0.0027681993827892598,0.002684503146463805,0.0090163818973285
2010-07-23,0.0041801399175975164,0.0035073530564373703,0.003320418021672148,0.0026461291538796175,0.002444715317765565,0.008634618118364
2010-07-30,0.0040928475766912305,0.003254363299997753,0.003019755976311142,0.0024751864907657005,0.0018852720732533883,0.008341634048886118
2010-08-06,0.004398001465901725,0.002770871920941659,0.003206007877061177,0.002381795005506293,0.002706740606494913,0.00560685610702415
2010-08-13,0.004698783032662459,0.0017605810429681225,0.0024690979128726303,0.0017487688872709886,0.0025245535704741476,0.00581169955854586
2010-08-20,0.004763024548430513,0.00120152781063178,0.0022372858718007977,0.0011982555215310502,0.003130598634798998,0.005456892903704307
2010-08-27,0.0048838909395187554,0.0013912297267710512,0.001798446319874621,0.0010016384823471947,0.002451196350148852,0.005218268761072229
2010-09-03,0.00428293921848527,0.002543720380316778,0.0026649735481036915,0.001960680291179114,0.0023820450279487685,0.007505751283041285
2010-09-10,0.004017506966225026,0.0015777520818771298,0.0023650928824886864,0.0015587462254739908,0.0018480504998005535,0.005845606441125926
2010-09-17,0.00447780820161272,0.0012328220554673783,0.0025352358468031825,0.0013888533740284564,0.001913366532916538,0.00463392735665387
2010-09-24,0.005135234584255546,0.0024109511255058437,0.003531340492498727,0.002196565485585591,0.0018156877728747745,0.005670972076212589
2010-10-01,0.0051995886041861445,0.0032564907088716627,0.003659885465399942,0.0025256498196989316,0.0018313489884001918,0.006248962419963488
2010-10-08,0.00475093313589837,0.0025529592713829977,0.003209764736965571,0.0019719905559613888,0.0023733033737897338,0.005749287480642117
2010-10-15,0.004980265206225792,0.0027500642218397033,0.003735537376624648,0.0018724072447942777,0.001720707013044219,0.006291219106074604
2010-10-22,0.004345776261754939,0.0032701043328790935,0.0036347860839022117,0.0021219068906370353,0.0020334083663671094,0.00662864631915204
2010-10-29,0.004948700622047398,0.004497653960167565,0.004827591794322071,0.002966198959177704,0.0016830826579879788,0.006902943775366383
2010-11-05,0.004588570526468388,0.004835851281619947,0.004614059820413153,0.002988980062551089,0.0017076038063797267,0.007874580290852154
2010-11-12,0.003796342174849746,0.004162793054635947,0.003567654534665094,0.0021481076260182756,0.0011557189890541938,0.005681848647885869
2010-11-19,0.00302806112445483,0.004320510009304784,0.0038036781222367992,0.0021958619257399946,0.0010675015149558494,0.005360245979845016
2010-11-26,0.0028023490082239766,0.004858202385596615,0.0038823629690129032,0.0019315804068056714,0.00090577093015129,0.0061228387244793014
2010-12-03,0.003726111502771934,0.004565280121688573,0.004011376517395194,0.002331427338408504,0.001094668601931069,0.004788364995910334
2010-12-10,0.004115920803289376,0.005166500316983116,0.0042270959738044366,0.002561316920417264,0.0009980316183829977,0.004865344557681644
2010-12-17,0.004008503238792457,0.004913048077240604,0.004100434102221771,0.0026875301568943947,0.0008709861854007419,0.004412787741038153
2010-12-24,0.004178732451208444,0.004420460382693079,0.003531396498277259,0.002495531707515954,0.0014560899778143727,0.003938895900323503
2010-12-31,0.004937225050844706,0.004584124104707302,0.0035292174577104653,0.0026971217521267526,0.0016595040980787014,0.004805938768900764
2011-01-07,0.0034969720565049033,0.004022647178656513,0.003687404617280357,0.0023758341384355775,0.0014232016815610765,0.004757194588732836
2011-01-14,0.00345668172020004,0.004763134402928088,0.004363854573489149,0.0028565505300564985,0.0009350056864579283,0.004974417369413215
2011-01-21,0.0038655760319402242,0.004544217354490897,0.004635507809387624,0.003482404351991431,0.0006746128548489954,0.005779735283577469
2011-01-28,0.003973544524512125,0.005110373752686361,0.005258817806589813,0.0037079681430127348,0.0006937740344845647,0.006259330774262156
2011-02-04,0.004409899793795391,0.005982624774298685,0.005734717493246504,0.0043487751081322384,0.00010048109295945947,0.006554930918805221
2011-02-11,0.004077320801820102,0.0059455776817679135,0.005740865011962875,0.004386825091159339,0.0006186496803991594,0.007085332600777892
2011-02-18,0.004089551726381473,0.005610793786293455,0.0053714924248114745,0.004046858410586921,0.0007835438348494325,0.006146296989384296
2011-02-25,0.004374341655942069,0.00541839004983534,0.005044603974162682,0.003799123869614768,0.0009024952703824383,0.005881136835192555
2011-03-04,0.004407149938691944,0.004343565434459845,0.004442484181724657,0.003219378635252131,0.0008906308303979941,0.004929667641990777
2011-03-11,0.004753432669310202,0.003494077732515013,0.003567886462693727,0.0027786922160191433,0.0010020359095534615,0.0042606314467059266
2011-03-18,0.004715591690782356,0.003408836996577794,0.0028144447146378417,0.002240147290558277,0.0012340150241128866,0.0036356357906373532
2011-03-25,0.004783910799315234,0.003943974393865398,0.0034351354155026494,0.002664869983613956,0.0014597979106667175,0.0035004418476161456
2011-04-01,0.004482124873860561,0.004304054902240345,0.00357977471762929,0.002733731544597267,0.0014732365094331191,0.004106269987989026
2011-04-08,0.004507959048520983,0.003671460825335665,0.0030640129680623166,0.0024082122652625986,0.0009787187779081079,0.0030489508825260764
2011-04-15,0.005103625412399903,0.003235112298483125,0.0027673265954054455,0.002319739737508095,0.0013773446702463712,0.004127090742849874
2011-04-22,0.00499220204821331,0.002744934264746383,0.002952046948048819,0.002180775137115527,0.0013093935456740095,0.0031683179246828554
2011-04-29,0.00535103966553882,0.0038360844487695346,0.003687953520211428,0.0030375271739559234,0.0011491154304480058,0.003921349714787788
2011-05-06,0.003958278340384699,0.0048956760046870865,0.005045561490701263,0.003983217628879198,0.0006975133901264347,0.004696797573284713
2011-05-13,0.00366343916949819,0.0037533511113612113,0.004392652448111939,0.003510981198973223,0.0008408959139431384,0.00400430119104334
2011-05-20,0.0047484049849412305,0.004886273120703314,0.0050568601895304936,0.0042737401124002695,0.00018299211276721154,0.00508080662424253
2011-05-27,0.004433052176425515,0.004723148139543552,0.004620139700872313,0.0042135734124737045,0.0007944164669351403,0.004935139760407928
2011-06-03,0.004449654142423734,0.00487269657997702,0.004471337125263494,0.004216940187111227,0.0005161704223725289,0.005820754760312919
2011-06-10,0.004191936436860623,0.0037623491148389655,0.0037046468445798724,0.0032884473421268675,0.0007520831584782191,0.0035896318533114057
2011-06-17,0.003835267882677659,0.003275914477499177,0.002786047572611992,0.0028530830417498043,0.0006493035796625153,0.0035089368584690383
2011-06-24,0.003368357214078017,0.004326834933101975,0.003679254914794836,0.003492844089176006,0.0003993050387061827,0.004055904131950985
2011-07-01,0.003873505113428955,0.006724230186752089,0.006116569632072508,0.005580305036498552,-0.0006047854503525019,0.006388539177609924
2011-07-08,0.004587879629357069,0.00604060030546084,0.005535253494285525,0.004594700621204698,5.123083818038454e-05,0.005932968802565551
2011-07-15,0.005487791672005161,0.006089251289301255,0.0052680029471013174,0.004435950768403318,-9.195300571620583e-05,0.005786144266288148
2011-07-22,0.005697292119843832,0.00518166352964583,0.00510923009560744,0.004188905789023542,7.9635074509848e-05,0.005206918172451356
2011-07-29,0.0060624004548609795,0.00415750665379675,0.004690581741362104,0.0034480850081989698,0.0003159940412138614,0.0041592060365218215
2011-08-05,0.0060908498519922395,0.0019786948337463307,0.0028610060777765015,0.001654764252981189,0.0012359423869303806,0.0013832187438722365
2011-08-12,0.006897802831142817,0.002799684677533702,0.003625740664257036,0.0020493908658088924,0.0014210827855057285,0.002528622866264323
2011-08-19,0.0077968710743117255,0.0014898088821837844,0.0022251758849504127,0.001274835038124335,0.0017278445617103133,0.0020860392656734464
2011-08-26,0.007364007364644905,0.0024296185292262654,0.003748694496869817,0.002284148056722885,0.0013789127951217921,0.0023740304368937443
2011-09-02,0.007844691330144916,0.001429571119271965,0.0029744624807224204,0.0015526621750032294,0.002405277263642181,0.0014162790320805657
2011-09-09,0.007596782225216604,0.0013412161882015517,0.0026932955177738074,0.0011330663570028562,0.002844658814195852,0.0016624546985302502
2011-09-16,0.00665437444860904,0.0020091999938010325,0.0033139078751772974,0.0018634664452235198,0.0027169791975888247,0.00203169763806905
2011-09-23,0.004464997606631887,-0.00027943070203946194,0.0018084953494746365,0.00016299347645054666,0.003792099207241498,0.0002482721704268905
2011-09-30,0.003920388028220701,-0.0007771751229942812,0.0014631122891674807,0.00013203390768398498,0.0035105971912211768,0.00015018533155040204
2011-10-07,0.0036502446444402438,-0.000819834413884062,0.0017452486623853575,0.00024111710905506386,0.003219290637997425,-0.0007064839098285132
2011-10-14,0.003860621453360282,0.0004902767928487457,0.0024930288758868713,0.0011582525652723042,0.003251606197234119,0.00021467673584237893
2011-10-21,0.00397526919898693,0.0004793706617511361,0.002143988595605267,0.0012707523553936967,0.002901022624277248,0.0005555992988078808
2011-10-28,0.0047321683273870785,0.0017659686175926226,0.0024866083646760792,0.0019531538510396502,0.0027979872690106996,0.002140791688859023
2011-11-04,0.00433347829596554,0.00047427785888044956,0.0015695785518551905,0.0008062861045347677,0.004106685553824004,0.000825151049459548
2011-11-11,0.005063494635904294,0.0008765153666088919,0.002006410669869821,0.001385286771567362,0.004399870196527211,0.001680007975395204
2011-11-18,0.004565068830910065,0.00013396474070894774,0.0011888762437955057,0.0006468783612988658,0.004847952882335889,0.0014810274382100613
2011-11-25,0.003942793969777663,-0.001557492701719889,0.00018395972039057475,-2.3812767833020647e-05,0.004986460155948487,0.00016902943651269994
2011-12-02,0.003980350763948468,-0.0003004200699346296,0.001101384202875023,0.0006844050471363217,0.0050571117755740394,0.0009600446079291673
2011-12-09,0.003963216378230613,-0.0005517027477483488,0.0010166924765515075,0.0006196049800357486,0.005097610074542194,0.0015280531597288982
2011-12-16,0.0027995511291868786,-0.0012157869943328198,0.0002820245804382286,-2.4635300765032217e-05,0.005981870147719202,0.001749847991609594
2011-12-23,0.002867078634154117,-0.0007808545501664046,0.0006275505415161863,0.0005198644355634351,0.005398432002579489,0.0020188973640493024
2011-12-30,0.0017568700676536284,-0.0008707224214965565,0.0006570599122781728,0.0003610057010923216,0.00562842045537787,0.001592890301449352
2012-01-06,0.0031311211072470495,-0.0006701291151735756,0.0008357047650334401,0.00048531122876977167,0.0055896152163049245,0.001661727320139773
2012-01-13,0.0035100471805736303,-0.0007515246667859931,0.0005733261311098958,0.0003307421553436851,0.006041233811738598,0.0016178627752589099
2012-01-20,0.004088501741566212,0.0005281106043030569,0.0015424076350569517,0.0009282480148256852,0.005477674732723687,0.0021751204098544594
2012-01-27,0.005000677318437415,0.0008312916350259723,0.0017267917300781517,0.0010069146038692255,0.005573800255253221,0.0024706748970421827
2012-02-03,0.004646075953103763,0.0009934734063490108,0.001683982247413248,0.0008900488785730851,0.005966665181740128,0.0027057345791450635
2012-02-10,0.0044924710441125604,7.744572600304725e-05,0.0014616976227440517,0.0005790306691547718,0.005895608500075889,0.001820676554382596
2012-02-17,0.004072696617106959,0.00013618715727916074,0.0016597861453097904,0.0006661690698899024,0.005821637344562807,0.0018507481847101423
2012-02-24,0.004347690840631149,0.0003731729496004377,0.002176733513670094,0.0010564151421155294,0.005382385796961893,0.0017542797172588288
2012-03-02,0.0034047128210938633,-0.00025195175797274505,0.0023419636423592845,0.0010893761043742833,0.005615696931463165,0.0018150241938078365
2012-03-09,0.0035659178982355728,0.0006034197777821857,0.0028837215407565902,0.0013638452766307411,0.005264946693197639,0.0018428622638978576
2012-03-16,0.0029487458203407728,0.001104043971909182,0.004035160607837646,0.0022005924823156006,0.004099880316200981,0.0026395922695262117
2012-03-23,0.0028528505057600117,0.00039186766530262035,0.0033300977584671708,0.0015856658421829464,0.004671940976961629,0.0024700336948270656
2012-03-30,0.002931250878169769,-0.00011304065885192387,0.003295912522238438,0.0014756890600143564,0.004414688968770727,0.002317717711512683
2012-04-06,0.0018674172793432114,-0.00027300924403738926,0.0035156995923073826,0.0013778087382783294,0.005073787256871015,0.0024307468172469213
2012-04-13,0.0019883415389165245,-0.000652085386776593,0.0031778077064817823,0.0011288120190912929,0.0051438647373258,0.001762024609276654
2012-04-20,0.0016083131092270021,-0.0007060270550339759,0.002463747831840384,0.0009902979184637697,0.005196210246989282,0.0019592091012100134
2012-04-27,0.0011048100238744845,-0.0006294406228400431,0.0026727756544618576,0.0009502540750625775,0.004966278450710356,0.0018648154913914574
2012-05-04,0.001789523708370092,-0.0007058445335801777,0.0021318412898501784,0.0007971206455818179,0.0048292860326259075,0.0021869991656738117
2012-05-11,0.0010196569655866424,-0.000807450070092043,0.001996402024439019,0.0006239446448333256,0.005047383808346026,0.0022588092678912327
2012-05-18,0.0008991783501632268,-0.0017116926602493625,0.0011710211967049784,-0.00016523344966774754,0.005740765498504992,0.0008411911494003075
2012-05-25,0.0003790559397351422,-0.0014111013879609198,0.0016789375449753673,0.00019583458882139665,0.00538587199950104,0.0010148519781884172
2012-06-01,0.0009100877669561595,-0.0014719128053957355,0.0015227130887803862,6.384863806843706e-05,0.006438511126350532,0.0008128812302102385
2012-06-08,0.0006947278793976286,2.8946566255208634e-05,0.002882912292027513,0.0012115615641687795,0.005502342412424471,0.0024633218291204404
2012-06-15,0.0009874347722209134,3.4680462615054784e-05,0.003222169073692732,0.0014485930475374486,0.005731829291513967,0.0021189371815555943
2012-06-22,0.0008210842580012805,-0.00031403327719932797,0.003121981120789417,0.0013872185461154196,0.005504830908539602,0.0020996057311019308
2012-06-29,0.0013153725330208614,-0.0006850602797697701,0.002156818979858644,0.00071482351967106,0.006143024690575614,0.0020168570460723694
2012-07-06,0.0004378303942368498,-0.0007461166354340028,0.0017764455393269071,0.0005596313430025254,0.006113873565300829,0.0017619156343671866
2012-07-13,-0.00013179445568469247,-0.0003971103109655299,0.0019415268621170419,0.0009882201490801332,0.006269971278261779,0.0023198398013349057
2012-07-20,-0.00030418224778170787,-0.000886524887783953,0.0016275950802873648,0.0006724736758084754,0.0064260287143666755,0.0015639020993525059
2012-07-27,-9.133460816139058e-05,0.00022057898477516812,0.0023385877954579496,0.0017466358403748984,0.005820159709008385,0.0023658144145235383
2012-08-03,-0.0007516286618888252,0.0021910216658843355,0.003988642089920559,0.003266425436656937,0.004792165880117691,0.005063216538441047
2012-08-10,-0.0015044299852068387,0.0029285837150581705,0.004447620143708349,0.0037874368220144794,0.0039294775389592035,0.004201724456594889
2012-08-17,-0.002658043002706952,0.004639261508216442,0.006177775247230797,0.004883084092179653,0.002292620669200581,0.004947965877712566
2012-08-24,-0.0017575085959601888,0.0033131877491337147,0.005013192755943894,0.0039031434000676023,0.003268143606805448,0.0043158694801667475
2012-08-31,-0.0021074961400486788,0.003585210397175772,0.004922338726504815,0.0038750981291557373,0.0029537492202289543,0.004274074952054827
2012-09-07,-0.0013511262100327482,0.00458713585356346,0.0053134797094111265,0.004619725571838877,0.002226941234263133,0.00469522213517728
2012-09-14,-0.0004677577078780886,0.003956946925028261,0.004289280558618371,0.003997076855072592,0.0015675477983958274,0.004249371291865415
2012-09-21,0.001410363043110392,0.005478065039852228,0.005183403513909743,0.005225920851993039,0.0006705598533259213,0.0054286988679602185
2012-09-28,0.0016130777203554572,0.005333474631604924,0.005344077178906276,0.005039940282216356,0.00109320034645765,0.0053809380506826526
2012-10-05,0.001558788983452067,0.005131683158738696,0.004888389428586511,0.004897413189385756,0.0010153821338374674,0.005814137603208679
2012-10-12,0.0007682722409387651,0.0030780950786491704,0.002827358684766738,0.0033572909843471274,0.0021685931745293674,0.004518314396563844
2012-10-19,0.0008777851899042478,0.0030221390951583817,0.0028298684924043913,0.0032060685093757103,0.001958413751043023,0.003991910778727937
2012-10-26,-0.00042297391562495036,0.0015734662113773895,0.0021903274729654894,0.00222536657893796,0.002386049026626958,0.0022334680719829766
2012-11-02,-0.0009517842237500907,0.0019504572474421627,0.0025128822991178053,0.0027262331918743907,0.001429502456940606,0.003012515294332477
2012-11-09,-0.000691027043048639,0.0015736726754686317,0.001975821037202259,0.0020787140797171293,0.0021434307966824466,0.0027411692062473915
2012-11-16,-0.00020066959089456196,0.001738528296914178,0.00246233217557668,0.0025519580492414443,0.0015988573817983405,0.0029800693775710726
2012-11-23,0.0007173181232619553,0.003954843178914632,0.004143881664941821,0.004152092797894662,0.0010334760079908272,0.004552161292083406
2012-11-30,-0.0004317332596003716,0.0024457866873475956,0.0030945576361894817,0.0029014751144823174,0.001422661894271002,0.0035072084735574597
2012-12-07,-0.00014384170223722537,0.002199011119646328,0.0027032178265816954,0.002754203957563402,0.0017203114726046043,0.003487767269139323
2012-12-14,0.001072133961126536,0.002838498748509274,0.003317996007780051,0.003283494858716596,0.0006887659244399597,0.003250380184903277
2012-12-21,0.0004883269871712648,0.0027333947173908972,0.0031528493344292704,0.0027679780598947193,0.0011250613533329043,0.002982391296816834
2012-12-28,0.001052467798710007,0.0025579163476446417,0.002798503583610026,0.0025285243070166793,0.000792950941809204,0.002920383903862136
2013-01-04,0.0003923306834020476,0.0033559531526945624,0.0029689860618149397,0.003044380945624231,0.0004154445487542041,0.0035008061995319534
2013-01-11,0.00021613267060646108,0.002970902404519751,0.0030272701878712167,0.0029667254998480444,0.00030439656121775393,0.0033876551875287094
2013-01-18,0.00012064975678017069,0.002777203913882645,0.0024543553433066592,0.002672096313844731,0.0009655305483855636,0.003167554635736425
2013-01-25,-0.0009710220005326389,0.00271448122312722,0.0022326361958258357,0.0029383705080681904,0.0004608157331396464,0.0027833163232515576
2013-02-01,-0.0007235257906524138,0.0020423922413463145,0.0019028576731368204,0.002671893060262979,0.00029490616726122906,0.0022536729487401
2013-02-08,-0.0006517932750242811,0.002527166817306551,0.0018666980541416876,0.0027687156734841076,0.00048692821837036744,0.0027221691693742464
2013-02-15,-0.0013802141986884388,0.002368872859352903,0.0015054085014254703,0.002516748901377441,0.00045238355438697133,0.002712310262823435
2013-02-22,-0.0022805564678028334,0.002254329656032947,0.0011714649132625568,0.002415749993034414,0.00038851986278152714,0.0029886819168857656
2013-03-01,-0.0016781302385298564,0.0027891114766663105,0.0009683974460707646,0.002390285680497883,0.0007482329335952848,0.003070536634658525
2013-03-08,-0.0016487233898689984,0.0030599911494345643,0.0013166669233762125,0.0027703804944849636,0.00025968174467828886,0.003215529966461679
2013-03-15,-0.0008906423391787985,0.002940989056509428,0.0008170396159244051,0.0024419141973173308,0.0011961938774896505,0.002788434363004154
2013-03-22,-0.0007254544885720812,0.002836286736654266,0.000718449626166532,0.002502829275095889,0.0011504851539326907,0.00275884115797316
2013-03-29,-0.0009320456160746503,0.0029151437427114607,0.0006502543890143568,0.0024755266328380424,0.0013931670599178424,0.0026643730267374827
2013-04-05,-0.0006799964812227793,0.0026450430696478818,0.0002899024080441453,0.0024290902406435273,0.0020728518422253174,0.003352603418905165
2013-04-12,-0.00213473645716081,0.003528361081467907,0.0013099486092768879,0.00324308491990465,0.0012750127932308715,0.003983483679057067
2013-04-19,-0.0031450848037847413,0.0027344912748125563,0.0009431747816691013,0.0027235137345919002,0.0013786357822137946,0.003430458497038156
2013-04-26,-0.0026084701534801334,0.0027011106182100084,0.000905273403129455,0.0027247437590433255,0.001429991519571641,0.0029386690228100426
2013-05-03,-0.002219138279573399,0.0038661324795209355,0.002338065034708559,0.0035714641133605543,0.0008982701335629793,0.003482909337158863
2013-05-10,-0.0018328869266183814,0.004327945806809155,0.0027396564998350224,0.0040091634495727215,0.0003283172597076139,0.0035487197077039424
2013-05-17,-0.0031689634771644905,0.005818383253711184,0.00410319164648392,0.005271136433780134,-0.0006891998960857707,0.005270414637248888
2013-05-24,-0.0025441744545559716,0.005106795189876671,0.00347705079263653,0.004735773173756358,-0.000607685802989215,0.004049387728357356
2013-05-31,-0.003118901253793716,0.005799469590554674,0.0039564006719091434,0.005100476488767368,-0.002093393740071159,0.003553359676346265
2013-06-07,-0.0028697974159542852,0.005074377283794992,0.003225542165053741,0.004531330135888685,-0.0014899854759869804,0.002727584932365675
2013-06-14,-0.0030872745294290693,0.004915823797602751,0.002851631426926372,0.004092279899852474,-0.0015600570107704517,0.002532481557440003
2013-06-21,-0.003834010037950272,0.004503154062726804,0.0023041675302342395,0.0038009421502977945,-0.002287216918265594,0.0016130905400283692
2013-06-28,-0.005088514373041933,0.004106187483887593,0.002287835173315514,0.003586769387670651,-0.0019563352038072133,0.001659190329422223
2013-07-05,-0.005069629602184918,0.004479391366056016,0.002650098219723785,0.003982334166359624,-0.002979345015518338,0.0014388225592873497
2013-07-12,-0.004164074903633218,0.005233930640513978,0.003580852056209445,0.004467979406584916,-0.003033646497907892,0.001951819356574665
2013-07-19,-0.003954116902767596,0.005740380489365648,0.0031394664884382296,0.004555897387080216,-0.0029032803103551533,0.0024624105987780883
2013-07-26,-0.0038764199812926234,0.005610538562491391,0.0031518537824552955,0.004240128749595794,-0.002855804363405336,0.002028448026751627
2013-08-02,-0.003996774273050897,0.00597458328433013,0.0033406201291693643,0.004355555761459069,-0.002979023045741752,0.0011687173277682805
2013-08-09,-0.004121297650450105,0.005450837342488,0.002854442522274958,0.003965647911138024,-0.002584533391469357,0.001627503942718163
2013-08-16,-0.003216817900022487,0.0045836262660987875,0.002183408175347314,0.0033841567650516944,-0.002657223735342782,0.00013294618987971503
2013-08-23,-0.003516873508960366,0.005093036807230987,0.0024926741814697293,0.0035663818895822633,-0.0029878772093469706,0.0005992937661923707
2013-08-30,-0.0038221354115864545,0.004475528664582549,0.00222594972427913,0.00326812549727185,-0.00312017391089749,6.210116647663613e-05
2013-09-06,-0.004377328584884787,0.004126452443700055,0.002239401483649576,0.0031198688078649464,-0.0030876588137343764,-0.00013754567321436195
2013-09-13,-0.005686692413057629,0.004093380661005045,0.0023131981440417913,0.00311330995793051,-0.002084973052519209,4.120353984589382e-05
2013-09-20,-0.00568354274509132,0.00461860312101343,0.002552078591494101,0.003441420959312956,-0.002353390138739859,0.0011585669513655937
2013-09-27,-0.0055245174066908525,0.005062110546035928,0.003009640131213814,0.003488586685715533,-0.002472990724381203,0.0012873170303287515
2013-10-04,-0.005973330652911479,0.004987537614017287,0.002975083473239076,0.0031986097994584563,-0.0021357344314071355,0.0009529545386898072
2013-10-11,-0.006292774818180467,0.0055709073259495746,0.003586011185341843,0.0037864814725538562,-0.002623765250700955,0.0016264802437194398
2013-10-18,-0.005284786324144049,0.006159760180861219,0.004572600079715266,0.004180209630462227,-0.0019887186430493395,0.001966296249402209
2013-10-25,-0.004624985590448116,0.006394934391240135,0.004844241572175279,0.004627041164576381,-0.0019070889647914246,0.002820631973781409
2013-11-01,-0.004759614433443705,0.005970112137523042,0.004876395053039536,0.004626883418221889,-0.00217247878521293,0.0019878014915712455
2013-11-08,-0.0057760566419726555,0.006493685397936873,0.005334014865112325,0.005211908391466045,-0.0032590336797312528,0.0015886080680175244
2013-11-15,-0.0055462650124887625,0.007239215938429416,0.006007722621299916,0.005759759967343647,-0.0030745597559031146,0.002248633331472321
2013-11-22,-0.006666862479941028,0.006687236965068025,0.005228318730477347,0.005151020762163051,-0.002894171675330711,0.0013446929013259704
2013-11-29,-0.00613424737272393,0.006589587605076343,0.005357804133833523,0.005062687328406824,-0.002884077729387707,0.001121263117325834
2013-12-06,-0.006376536248792464,0.006390872596986787,0.005674228328067201,0.005021159826932591,-0.0030929422954505304,0.000949916168213784
2013-12-13,-0.006122060899231902,0.0059549786727515165,0.005486562296635489,0.004759896145610013,-0.0029101329412958106,0.000652288579112757
