Date,SPY,QQQ,IWM,TLT,GLD,VNQ
2009-02-20,-0.02435653332729101,-0.010263836483841106,-0.01625023316586174,-0.011603384874550912,-0.03735344123803179,-0.07203704930672859
2009-02-27,-0.047874616351647456,-0.010305696391639741,-0.08752859721277272,0.00597445238155311,-0.0008465162685138927,-0.10031991103227092
2009-03-06,0.08512557277491078,0.07159116840602833,0.08839498247921608,-0.0027604859577608797,-0.010053058710310371,0.17164273281851516
2009-03-13,0.0025563927938417274,-0.0031372115895002477,-0.00483058398628557,0.0031130156267712935,0.00699783304908154,-0.09337934630838668
2009-03-20,0.04137556156083648,0.03366949033849911,0.0478950305918185,0.001048079372336393,-0.019806761689424687,0.03898555432131064
2009-03-27,0.020465982648043255,0.03065803937250931,0.04045780372531539,0.0045059367288878376,-0.003036905395505712,0.13396734016837464
2009-04-03,0.012268656996866778,0.009598314441535485,0.01756589970288914,-0.0009216617207736264,-0.004357921301668921,0.03326714311042265
2009-04-10,0.003126145075602828,0.009823222638554667,0.005345939312894611,-0.0029196260021618473,0.005224848846404639,0.05089688265988019
2009-04-17,-0.0033334453202642765,0.0035327517510567535,-0.010850637385960874,-0.0009928107858566454,0.018831206638639894,0.014146676253982136
2009-04-24,0.006620568848737578,-0.0028356629758624816,0.022678878772134595,-0.008287100510026695,-0.0023686586364838527,-0.024912763908179963
2009-05-01,0.002845229393954478,-0.0008756046608469073,0.020158199787339407,0.0020739406674012296,0.004700676434110486,0.034349791204699574
2009-05-08,-0.02151940601021622,0.0022805574471733768,-0.016894108091958654,0.013246136073011363,0.007049609086152414,-0.08079329600714809
2009-05-15,0.004964807450067255,0.0062127730379034326,0.00012694313877152785,-0.017496006328942264,0.010877720589855606,0.007015715525585578
2009-05-22,0.0001469818592788368,0.012011014098214033,0.016757507338247535,0.0010757414991771806,0.0005821826454792293,0.04935801654479504
2009-05-29,0.00642832399842557,0.011594306995526028,0.042924317995603124,-0.02034265321938861,-0.011304866193282801,0.05075230348723264
2009-06-05,0.005011952997978033,0.002972769113374546,-0.0029470206206285428,0.0034261564995584177,-0.00021440191063818484,-0.0035403493338832764
2009-06-12,-0.005371939856582191,-0.00924605913761129,-0.002975610668418638,0.007566424411845106,0.002569176824940207,-0.04231861237007855
2009-06-19,0.00820561100523744,-0.0025787424611695676,-0.0069131438850378755,0.010155944593750967,0.0042747507257163905,-0.00595202849611487
2009-06-26,-0.0012217963907028581,-0.009621823840605224,-0.012595584233841538,-0.000516171848216552,-0.003167529574424958,-0.018160745696431266
2009-07-03,0.001661468056022872,-5.2805473747764576e-05,-0.008569382054017716,0.007303359697172139,0.001799668387548506,-0.012546543912392686
2009-07-10,0.027326994131076136,0.024731438053439806,0.024455750752640608,-0.006255612415497954,0.0037411950164135685,0.03128886655579712
2009-07-17,0.00033686263612604827,0.003539715489117848,0.024034983360158024,0.005133981422797724,0.0005238527038486009,0.02393728271025721
2009-07-24,-0.005211525321798027,0.0032181574394094395,0.019496157560383663,0.017187720345197114,0.001334382937515261,0.006518220770200755
2009-07-31,0.01980438934745223,0.0067860864025381315,0.011026423246837508,-0.013018912199148944,-0.00041760366857690386,0.11864720605584347
2009-08-07,-0.0012916176559191993,-0.003456838404888221,-0.005254062158471184,0.013547048860300254,0.0025834943005765333,-0.02464491432599682
2009-08-14,0.012438855349488517,0.010206475231481785,0.022720541585979748,-0.0017280398899181082,-0.002096047584236312,-0.000727137191187912
2009-08-21,-0.0008515514115551984,5.258438039688789e-05,0.003867850861906782,0.01005826418063808,0.0027408957860715595,0.012227359153200165
2009-08-28,-0.0008152026775629358,0.002487846550595154,0.0014477316777376762,-0.0074841607235679635,0.0006463725458873114,-0.03741072426050902
2009-09-04,0.002392588074880611,0.00528016844657187,0.004150574926266225,0.010626775482830303,0.0035076986236904383,0.03978360946390986
2009-09-11,0.003066689234893768,0.004087962664163453,0.001782246452375194,-0.0015421612312066396,0.00417569446319469,0.020154436047434526
2009-09-18,-0.0015434613897608272,0.0013704071458306032,-0.0008657070978911418,0.006735548339412837,0.002130059291140411,-0.044821935815106184
2009-09-25,-0.0007785930561337896,3.90978982344566e-05,-0.00034218575612910806,0.003930883341635926,0.006008316732555645,-0.008229428847179712
2009-10-02,0.022414167294089293,0.004272232635182665,0.009578784931591635,-0.0021011536423546895,0.011577937682498119,0.029668540922582202
2009-10-09,0.0008856848882735965,-0.0004360943430239882,0.0013552879994354647,-0.00010302041123829494,0.0021175844294811117,-0.006483640018956566
2009-10-16,0.0009101140441357276,-0.000706203533699272,-0.014856951254833205,0.006457808752899753,0.002808405387018672,0.0025949660653402694
2009-10-23,0.0007013503254887996,-0.0024662063672329687,-0.027141473246822444,0.00013577834931447372,0.0004264181060930786,0.0007205511034615836
2009-10-30,0.019771683429800305,0.010102469708276168,0.020878515760017896,-0.00819652134560369,0.020425217768495877,0.0035797615006745633
2009-11-06,-0.00034855085748254134,-0.0002119243342583351,0.0014332550461211887,0.0010627034187125884,0.0017030895183152964,0.01953280193046622
2009-11-13,-0.00046672925364137834,-0.0032508997306799625,0.005545178427899384,0.0030553945800701004,0.0023218214357341015,0.0017697241165377873
2009-11-20,0.0019488202018942244,0.0052879627659647346,-0.007848718633412998,0.00041558179957787656,0.012616476322379801,0.0042515353432713175
2009-11-27,0.008563192340462714,0.008792171615451268,0.0005066405594580567,-0.0015935074011248183,-0.014585307522666515,0.03223837743428234
2009-12-04,0.0010731979590243744,-0.0007659686898621868,-0.0005790385853498371,0.0006723372470043617,-0.0009861314274231708,-0.005919157899601179
2009-12-11,0.0005956993177017505,0.006960018722190979,0.0018209053721658613,0.0038739926176889162,0.003569202917174602,0.0007419664695402156
2009-12-18,0.0030837858945622606,0.007650923167693396,0.009104750530410204,-0.0020196052259003356,0.0037313156490206274,0.014898932341697025
2009-12-25,0.003825712328930912,0.003922899897953018,-0.002620134775049619,0.004415715968058008,0.003941473430415583,-0.008351504780380216
2010-01-01,0.006492106081328775,0.006361655739986012,-0.004537492805294192,-0.0052688225116335795,0.0038072588694241325,-0.010824079957231716
2010-01-08,-0.0017542648709382295,0.0030774070954321226,0.0018394148278388974,0.0021065152591730994,0.00256446299885295,-0.001404065753355715
2010-01-15,-0.0006094647482073137,-0.003953857784850111,-0.00286009804829073,-0.002117806811023646,0.0024559730600816065,-0.002821672723385125
2010-01-22,-0.004233961404007584,0.0016532349195752826,-0.0020886165089148757,0.0037251098467630875,-0.003317005792003813,0.007655570889581066
2010-01-29,0.006434487249770882,0.007216469702792556,0.008061272966624844,-0.0008840224922871099,0.006260422619449693,0.007963387258838111
2010-02-05,0.006790645070532611,0.008529435874227338,0.01841290611425849,-0.0018957080772853245,0.007464481814206271,-0.0005839404905751791
2010-02-12,-0.008245045976367426,0.005570224980215314,-0.0005078241174168372,-0.0013202174970330881,0.0033707814943255347,0.012869806950521206
2010-02-19,-7.40950900718415e-05,0.0063441048101964765,0.0016958150133382234,0.0024116685012420037,0.0037054430532791273,0.003144239031324901
2010-02-26,0.00492348416621047,0.0008059023457254622,0.01224683183805044,-0.0017011238905968809,0.0012870378847483208,0.0069578691159861705
2010-03-05,-4.855964880131921e-05,0.0050483467264985545,-0.004912864463718521,0.004182054071734309,-0.00042481360038507994,0.006707625231620216
2010-03-12,0.003873887761275134,0.0033406711700299154,-0.0014539056871740778,0.0009600523439970543,0.0032329373813591434,-0.003468858730294154
2010-03-19,-0.0007033818444702012,0.0019335999971629954,-0.01211108784514512,0.0016594230641127773,0.0035676349729904197,-0.0029577970282698156
2010-03-26,0.004393911961516004,0.005852094081116997,-0.00019381575147323947,0.002128143363222472,0.0026409440797814637,-0.0017919518990425498
2010-04-02,0.0012643451750589253,-0.00048034918804399127,0.01681970814222553,0.00238029264635739,0.0035738693403576157,0.0027827558730461974
2010-04-09,0.0019216090458084648,0.003086019919032626,0.0013023552690536269,0.00018669647656060424,0.0019531166913377635,-0.004694395318263929
2010-04-16,0.00186299842784247,0.006798292838589653,0.002830775549597961,0.0006806278231507905,0.0030134102522243965,0.0009673668704082267
2010-04-23,0.003540109550430273,0.0020522238356849992,-0.008630253999659904,0.007215293883593691,0.0032742869005847838,-0.006886575596049458
2010-04-30,0.001498981168728419,-0.036034857144486565,-0.020940198963556856,0.002031543386570113,0.008967195949426139,-0.005778401875206052
2010-05-07,0.009211252072111823,0.013602361824026203,0.021079175421622402,0.0019257821831009324,0.004274048910824775,0.0021009406677328438
2010-05-14,-0.007955369438963458,-0.028294739600823605,-0.021012957543289953,0.027253097072838472,-0.01817833765637827,-0.025552032154619334
2010-05-21,0.0013867928358251378,0.006875582425049337,0.008893547037367711,-0.015964759843695112,0.0060188561494927675,0.00027649189413680064
2010-05-28,-0.005314634525605179,-0.011441800330534753,-0.04405180961111587,0.007464465795322847,0.00010063958824964288,-0.02085947480486164
2010-06-04,0.007037937721137453,-0.001959280609351275,0.04348131724765747,0.001266388901597415,0.009611184840747236,0.012335238185285478
2010-06-11,0.006427376904062956,0.009819140588368415,0.005982538329295263,0.005040647029498242,0.009472286013489211,0.017986539549178625
2010-06-18,-0.002743328766805208,0.0074976383105264275,0.0003892594304791046,-0.0003665502143171926,-5.774032988618241e-05,-0.00698883155550376
2010-06-25,-0.008585928512183406,-0.006094388099617969,-0.010012781541098243,0.006280556936781657,0.0024430993491598722,-0.04398457094106838
2010-07-02,0.023658610241126275,0.011922054329683322,0.009261301924363457,-0.005386094818800257,-7.226450232184765e-05,0.02176627467924064
2010-07-09,-0.0026387419709199725,-0.00679864636142749,0.0005049677905758754,0.001612691056457718,0.0035578118292539642,-0.01371134061249773
2010-07-16,0.004056576191115257,0.007627158533974242,0.026719485524386116,-8.36332676355064e-05,0.003598277212708046,0.03350174141975356
2010-07-23,0.010295120534403186,0.006376644936755639,0.005260006862659166,0.0014492989819586185,0.002323364383538833,0.014306178516546272
2010-07-30,0.005970752662695098,0.002688276475357665,0.007277671918707095,0.0010414690733486554,0.004326197803388584,0.004644102148215326
2010-08-06,-0.01229424102151345,-0.005162275469274415,-0.044757469011667037,0.0028183353706363653,0.002211125069624641,-0.014622701578669463
2010-08-13,0.0051558609553409955,0.005318558115718351,0.010863430532596025,0.0013759477948973387,0.002684810318408906,0.0028445962848820654
2010-08-20,-0.0015783222152310557,-0.007794884785745278,0.016149947264959125,0.0006286057569711823,0.0010753076655001174,0.0031772115183811614
2010-08-27,0.0017770218022459404,0.009095949337862107,0.029329200188077848,0.0018481830116979497,0.0009013273236006235,0.0021831144164990886
2010-09-03,-0.004997435226545023,0.005476050699008851,-0.008996229076047638,-0.004944203220433037,0.0017864934929523125,-0.002861113540611018
2010-09-10,0.0017855641042553248,0.00863826442010219,0.003852245416613027,0.0008249321944383055,0.0020556291884255727,0.009394294096537071
2010-09-17,-0.001187790276365485,-0.00021278799530968933,0.0045342677270025725,0.00765004286129915,0.0060817099340675996,-0.008025542976214268
2010-09-24,0.003399487397366148,-0.00291276117192664,0.004456038264925562,-0.0009317364404844499,0.004084668400709502,-0.0013541260189612093
2010-10-01,0.0005480136686407832,-0.0025470159732499304,-0.0033046784980566724,0.0029299753763633845,0.0034122092191794908,0.0113368462298969
2010-10-08,0.002837668452149318,0.002588280513523052,0.001166288356884837,-0.010867359584823322,0.004123032567179492,0.001749409832867327
2010-10-15,0.0009523738337427668,-0.00015121624253786674,0.0008888391661632246,0.001246650231761468,-0.013869782258194026,0.007846201706000552
2010-10-22,0.0009315406821612224,0.0019926627473207605,0.0018013241483478203,-0.002359902549056424,0.005687388605605599,0.0031556193137409674
2010-10-29,0.0035988594104945574,0.006663145592947215,0.0013312822709627859,0.002117998670571377,0.00877814129468948,0.0024620093068211104
2010-11-05,0.0007511359586984627,0.003371627707229843,0.0009654098234444679,-0.003540250963134239,0.005474609309996658,-0.015991832602785503
2010-11-12,0.0015812161005851427,0.002770413077267733,0.0033178756163301797,0.005257279295090453,0.002519593348259884,0.00023030838107695773
2010-11-19,-0.003016256040379561,0.009959361421301363,0.004014320719886781,-0.0009270631846556105,-0.00028752729401962813,-0.004730046760968952
2010-11-26,0.00866206703741182,0.0046031169183603955,0.004657985391753518,-0.008630135409960375,0.005680587345117134,-0.001060489576955613
2010-12-03,0.001359903089831797,0.004396491499886645,-0.00023240474372496247,-0.0037813841440822895,-0.0017971607843507555,-0.011299344860765675
2010-12-10,0.0008467240176575394,0.005029620907424723,0.00199956015288418,0.0013770039998488022,0.003510797475305725,0.003013476466579349
2010-12-17,-0.0009567894980410776,0.004383117314370861,0.0017680649302012062,-0.00487836802350702,-0.0005069908055263307,0.005218037221798856
2010-12-24,0.0036748550872736014,0.005797993863957877,0.0015539857280224,-0.0020883369875374087,0.006223393767322959,0.0021753402135960545
2010-12-31,0.0006066242866067779,0.0042075054940709,0.0013023552690536269,-0.0006227225038883289,-0.0006347990874291048,0.0020099867566227003
2011-01-07,0.003122823916555086,0.003409989046696265,0.0023198158973922974,0.0018327163177378515,0.002760013503489141,0.004395709135996766
2011-01-14,0.001955091172673835,0.003200365647522633,-0.001273476236209112,0.0010785010228659072,-0.0052651263421847625,0.003189344257296179
2011-01-21,0.00186299842784247,0.0027912436111277986,0.0026489584536257623,9.568628275239782e-05,0.004991526875940209,0.002001115554375933
2011-01-28,0.0034013551734346655,0.007504787786027082,0.004795523240153531,-0.0036246126949301713,0.003112535695899341,0.0027373217070977684
2011-02-04,0.004479818224638244,0.0007612792628639569,0.004098017588870417,-0.004375603175379601,0.0017329973323325556,3.284569677070943e-05
2011-02-11,0.000944764963965301,0.0005018054018748827,-0.004277747061796548,0.00019913117281566208,0.0008317282275883542,0.005889057824780197
2011-02-18,4.567453649239128e-05,0.0008059023457254622,0.002017384995947686,0.0017761748494884893,0.002553619437459168,0.00022690803950252276
2011-02-25,0.005502711740643825,0.005852094081116997,0.0007885343086173264,-0.0017088462915241195,0.004715319069202616,0.0016277287434051464
2011-03-04,0.0006936061506960646,0.0019483153865273168,0.000163263474679685,0.009103766718666133,0.0015420982439014925,0.0036152746380249054
2011-03-11,0.0007102885148549277,0.0027351066736384685,0.0007480188382900755,0.0009444914983805521,0.002182518191476141,0.0022423632683768206
2011-03-18,0.015371960521635919,0.016510416021883297,0.015459474238918927,-0.00021170258702322625,0.0016712173474252314,0.0032455571751215627
2011-03-25,0.0027157257847607278,0.00541000358127863,-0.001896285833782388,0.002668624297207896,-0.0015783381398890822,0.006148440357708826
2011-04-01,0.0010987203257150492,0.004296555589444056,0.002711191153893079,0.0020446283546399686,0.00965059884372189,0.001374463323107497
2011-04-08,-0.000879426068466,-0.006703667871136173,0.003237817321583517,0.0009936885640567357,0.0035076986236904383,0.002975895833456807
2011-04-15,0.005811413455659529,0.009268261839606145,0.003254772044447419,-0.0010202361146997914,0.00417569446319469,0.00484465041082807
2011-04-22,0.0022773238608253046,0.00010949028296360983,0.0018381661524838105,0.005820663795099169,0.002087140255228236,-0.00023057079383621447
2011-04-29,0.0008653198931878455,0.0031515495581645302,0.0008385230836337334,0.002798937718617682,-0.010769910813083984,-0.00229010224249778
2011-05-06,0.002806130435862555,0.006780409538385132,0.004888671177321912,-0.0024991512577942124,0.0066667041669279965,0.001981370914108351
2011-05-13,0.0025163416020108883,0.0036483168660883217,0.005981321966217882,0.0018512651017410955,0.005337906955357763,0.0033208466582817743
2011-05-20,0.0029114805874497214,0.002015856391306945,0.0017250990283406967,-0.0007187844333036697,0.010842146043310056,-0.0017372674568648422
2011-05-27,0.002642717370703897,-0.008075851101593293,-0.005738847937593347,-0.001235265540550579,0.0030829936594122245,0.0015718345777322913
2011-06-03,0.004852784740574801,0.004742696269600945,0.0004835506374572674,-0.0010390844223645533,0.0003250008726179258,0.0013954616933630442
2011-06-10,0.006997789395652511,0.007122855249130257,0.006100259066294861,-0.0005744160089277708,0.006035495231256067,0.006051941576400904
2011-06-17,0.001867143681415841,0.012422564317548155,0.0044692042609633,0.0036925771770582013,-0.0014485821293746249,-8.450867258586791e-05
2011-06-24,0.012779745636606075,0.010161505848764055,-0.0022142522894605093,-0.002716745495059896,-0.00105590651068987,0.003918819253544337
2011-07-01,0.0022517366753119,0.005150489120952005,-0.002966600620145221,0.002242929822295126,0.0015394165604395965,0.007101951078226785
2011-07-08,0.0004457900214206095,-0.005315071339158347,-0.0002199800740331027,0.0018703831759335195,0.007486431518529395,-0.00349903060719421
2011-07-15,0.0025858470387060207,0.008287018731574647,0.005163245216216057,0.0006121152399038135,0.0014353669173302734,0.008900097278704366
2011-07-22,-0.012460979769284383,0.0006189862473964268,0.00011200096866361549,0.0004650170680293361,0.0012981791456784825,-0.0053062932184547665
2011-07-29,-0.02517870997827804,-0.03712327257304784,-0.035855460634028495,0.016880004207984932,0.0026003528993301358,-0.05577117585747058
2011-08-05,-0.0037876122089529067,0.007526540043564603,-0.0075277326194843515,0.004787422975287581,0.01579034640347647,0.009410939261085861
2011-08-12,-0.04020186361446349,-0.033467341964270016,-0.05875711780206988,0.027436811352818107,0.020528336339488352,-0.04035493893957836
2011-08-19,0.034139036431592884,0.03876999493003167,0.0419734840219152,-0.017433937341069038,-0.013380614232024423,0.011168102490139081
2011-08-26,0.002066559510236571,-0.013069938618015938,-0.009146103567634397,0.013855435035452548,0.02321777869853579,0.015115056073960853
2011-09-02,-0.00450703126099639,-0.00156530617917077,-0.006029449337855188,-0.0009197332877236614,-0.007402217432180075,-0.007120058670069279
2011-09-09,0.011666552825823543,0.014595117720988513,0.021119583519917353,-0.0015064095222774374,-0.010017375707791883,0.0027952645778628587
2011-09-16,-0.03475379297306118,-0.018074524911257644,-0.035065617903241884,0.03904538213078595,-0.04984754584224872,-0.01405341711465313
2011-09-23,-0.004386883695934011,-0.006447550737246629,0.0005884294845506304,-0.0054231092547298385,-0.0077073583735758865,-0.0009039916485157139
2011-09-30,-0.008996519484946832,-0.003046689293865494,-0.009025466198590178,-0.005597182504922535,0.011431193235624935,-0.00903433758455279
2011-10-07,0.033747866738782585,0.02324126010013874,0.05961094756279319,-0.01890092898354721,0.012798798464030888,0.04068233952679477
2011-10-14,0.0029561446177042362,0.004955526224215084,-0.0004752954673120662,0.003818097217922717,-0.013857995929179703,0.01987411614802958
2011-10-21,0.017099608696804755,0.010191637872877447,0.042697226314814936,-0.011687747857090452,0.04426793777041181,0.010429896802113281
2011-10-28,-0.007935935924723221,-0.0053109142857769255,-0.020682502776968214,0.015511698782643888,0.0025537625971299364,-0.008385681882727107
2011-11-04,0.008781065401718314,0.008074612655131019,0.011073043613252127,-0.005593053986651775,0.011225566469346918,0.002065852545998999
2011-11-11,-0.014577650704706402,-0.01541372605646093,-0.021482833994606838,0.025538500617403283,0.0034249547205340122,-0.027592655123616232
2011-11-18,0.003234940493814488,0.0023244363759000325,-0.006253600370571369,0.0011637184258254554,0.0009160002291599055,-0.034902647045846745
2011-11-25,0.02126259348498049,0.015470315306024036,0.06734680309091966,-0.0036220211485184462,0.02058245461182191,0.016377894110496272
2011-12-02,-0.004705033844767758,-0.0013598589431756364,-0.014489166086106498,-0.0036785097611410447,0.005922986724013613,0.005741042241504486
2011-12-09,-0.016415752110067943,-0.008991738759535555,-0.0030072694011695398,0.008403047759937055,-0.013762015325583988,0.003165832303775887
2011-12-16,0.016989806009252078,0.016021575313937875,0.009987353810728855,-0.012446877235159921,-0.0017377641265706027,0.0082874231970941
2011-12-23,-0.007893279851844532,0.01396260734792226,0.013359780266118197,0.016014984754533584,-0.009800855809787797,-0.0015555503288392624
2011-12-30,0.003990200420567578,0.008769686939020813,0.012006192986560455,-0.002526028467234754,0.009695603277989797,-0.0029386994436840816
2012-01-06,0.00040091817411223505,-0.00599333930684288,-0.0031023021804877328,0.0072158983315397515,0.004407296818601551,0.002798064211008459
2012-01-13,0.008478849092983829,0.007530209776815002,-0.0005560680305285323,-0.008982783789359574,0.011040480860334639,0.0016787419463873473
2012-01-20,0.00041117014616737154,0.004625597609681678,0.003280208814417457,0.011623250809104285,0.0030181234360916157,0.009256017841377195
2012-01-27,0.003802234758357153,0.004353567442677488,0.002572334970426888,0.0025562425554015223,-0.007056081869126074,0.0031400064494480264
2012-02-03,-0.0004822053492426856,0.0010331165596616436,-0.0027900485858477907,0.0001922181710834904,0.0023188121413719896,-0.0037634965276804075
2012-02-10,0.0032578781311202827,0.006612582513085659,0.0020942283796646618,-0.0015935396243904228,0.008145290991944611,0.0015565905111835435
2012-02-17,0.0022167789803881786,0.0027287212318119164,0.0008666415644730204,0.002842259362457651,0.015212220233821575,-0.0022581270255759424
2012-02-24,0.0020232634700879447,0.003869030498268698,-0.0013960949970502716,-0.0011387273853872564,0.0010009273307246087,-0.0012380617762086186
2012-03-02,0.0017243940395901762,-0.00048426425820406624,-0.0019624289026050133,0.0006600392758700539,0.002760013503489141,0.0020547266888030257
2012-03-09,0.003142396512528255,0.013071712261689678,-0.004150749754511641,-0.0013138510674654265,-0.006072137798688536,0.001615711037108384
2012-03-16,0.002071506876183079,0.002589577168484776,-0.0003786343687116001,0.007944393710065197,0.005189787115145997,0.002563097047877647
2012-03-23,0.002269772144455018,0.0015920064192671553,-0.0035333008500314958,-0.00517448849565981,0.006959942174271894,0.0017782033817794907
2012-03-30,0.001593808555218282,0.002738919267456636,0.0008567257885257141,0.0050762705239314485,0.004838800173157458,0.001749409832867327
2012-04-06,0.0004520825296985708,0.0043936733305007195,0.0020473494919753706,-0.0003849182798274094,0.0008447126322455276,-0.00397129102978858
2012-04-13,0.0026335638927059675,0.002383292655263917,0.003113311213200991,0.0011582135179224315,0.000774001754267017,0.012355251569873188
2012-04-20,0.004179250538748199,0.011111386904290558,0.002585959602304383,0.003389348935283597,0.0037364563878821964,0.0036855553438321365
2012-04-27,0.0004880805651945214,0.0010998386234392613,0.003477033028076587,0.0008555824455105054,0.002419500925349934,-0.0005384009022250963
2012-05-04,-0.0005264560938027353,0.005614944487531457,-0.001244359045916198,0.004608708961614833,-0.004536059840000418,0.0021176224935066748
2012-05-11,-0.0018424556120420692,-0.007558844222934821,-0.0005055176359737144,0.009587388980532309,0.003443010422734499,-0.004114707873156954
2012-05-18,0.005785364536000447,0.007129341074220001,0.0018171177275774556,-0.0008002685257696496,0.006342172485495094,-0.00398829415269551
2012-05-25,-0.011450493276578719,-0.013758906795665108,-0.008360039049347909,0.027449754107397577,0.0028229361294703843,-0.006844227022705667
2012-06-01,0.014218069305265433,0.0070598739370443305,0.021826795033524353,-0.015958651250797658,0.0034409368823019723,0.030072974853507992
2012-06-08,0.0033964239404315278,0.009248955942505818,-0.004207801790674389,0.009704091769699942,0.004293681127112276,0.011096840141762501
2012-06-15,-0.0017580517368719385,0.008177233115100107,0.0019067297232581426,-0.00301577406486982,0.0006646663398043519,-0.003697102114108042
2012-06-22,-0.002158529111061931,0.0008136227230467854,-0.003612694102812703,0.0002820886848753448,0.004228011814685219,0.0035695342645617884
2012-06-29,0.0043712571947030765,0.004401567136661766,0.0008728588837573808,0.014090860092280711,0.0052743665407056954,-0.0006986345160205004
2012-07-06,0.00043180862468118113,-0.006571022974908152,-0.00522129723324133,0.006497733639675207,0.007426187137420965,-0.0042216878683710435
2012-07-13,0.0036152088573530882,0.006635106395691249,0.00029047514681487737,0.004188539141875158,0.004671951547757602,-0.0016015013556734982
2012-07-20,0.0025532211070179622,0.005834367569989151,0.0028536574669061347,-0.0012840532850428986,-0.0002384739384391415,0.0030717927141015403
2012-07-27,0.0014533417881924487,0.0032190591267658945,0.0022899270055404455,0.0007713627595249198,0.002795815284640061,0.0020065339885443176
2012-08-03,0.0020866474346003666,0.007002163256561082,0.0019616535078931384,-0.0014060308464192836,0.0012688732709275317,0.002001115554375933
2012-08-10,0.0030837858945622606,0.010279646957962038,0.010268409803861792,-0.002711985490536536,0.00024987482769978894,0.002630120102658413
2012-08-17,0.002581607323769004,0.0018590088861902025,0.00031161978290217875,0.005153875702939986,-0.0011816732042462237,0.0023608358925780713
2012-08-24,0.0007425440690276994,0.0022027606840983914,0.0035010767399227326,-0.001845176550954745,0.004164336371256284,0.002001115554375933
2012-08-31,0.0041527817670565905,0.0031836307797941284,0.004192981132788546,-0.0006837800695427602,0.004770238567771117,0.0034444111132078885
2012-09-07,0.003032031682109822,0.003488136053671012,0.003125628651422875,-0.00880437617693864,0.003684206642643573,0.004085439346122508
2012-09-14,0.0007564178122308594,0.00398929799226073,0.002742214101297256,0.009362456487803195,0.004076122149266568,0.0006594979280391445
2012-09-21,0.0021977666247329102,-0.009202748390034475,0.003138857854765977,0.014376439949263284,-0.0017629832945194135,0.0021125157523276036
2012-09-28,0.0033300439937970013,0.006579970401701741,0.0023892327317871077,-0.005803716672322372,0.004266909855413101,0.0027693422364417648
2012-10-05,0.0011255676011146197,0.00467922608658847,-0.005656797726779205,0.005996745797990917,4.504400732009785e-05,0.00589379206692298
2012-10-12,-0.003537947705452643,0.006400322852441893,-0.0002736179396669316,0.0004898047295337956,0.0017868165998402882,0.004358867590719612
2012-10-19,0.003106052125554973,0.01028792881396659,0.008152619039629605,0.0006328902367979292,0.0009470911232220268,0.0030531997797480837
2012-10-26,0.003244682687196535,0.0022365359842121124,-0.002331168434713052,0.001200352635257928,-0.002681521867189898,0.0014414863778882626
2012-11-02,0.003495962345752165,0.0048924007852030466,0.0026445095055574333,0.012390488802137709,0.004523588463119292,0.002975360955837726
2012-11-09,0.002495557139452921,-0.002207383751142666,-0.000938351169005542,0.000823148093353448,0.0031344448522489603,-0.0008148273360887248
2012-11-16,0.014793055542991934,0.020446310608752422,0.007477249635556414,0.00024315258467426734,0.006186670691801632,0.004466368942068959
2012-11-23,0.0010927319061258425,0.0005760234502133902,0.004501688392425281,0.0009831533022319737,-0.001964548824533829,0.0005573270655088213
2012-11-30,-0.001969658259272218,0.0008872787254434855,0.004054202471239793,0.005049253576599236,0.003070235341991749,0.0020770098114034664
2012-12-07,-0.001371144464025403,-0.0047839292043765505,0.0021628196462176587,-0.00858775346271255,-0.0009908513707668817,0.0028119520657471963
2012-12-14,0.007101726410978758,0.006264471154066353,0.0009390623922202073,-0.0016694638599702694,0.0002210376310724341,0.0024620093068211104
2012-12-21,0.0018558012999037438,-0.002454723912374194,-0.005371751692719335,0.0026097786846985293,0.0043370823443869095,0.0018019534026252678
2012-12-28,0.00502170920621024,0.005131101724618345,0.003731608034865028,-0.00323826171683098,0.002389689199773273,0.0019604218811566246
2013-01-04,0.002826643189942181,-0.0006329620130968655,0.0010251469639054804,0.006624556056716214,0.006397829353831645,0.002363934896126982
2013-01-11,0.003392086197635688,-4.889719401043585e-06,0.0015371035357751013,0.0025394728434032197,0.0031561869067547508,0.0018879006453106154
2013-01-18,0.0018205891572213933,-0.00020988616582721996,-0.004466959066537339,0.0008646328848005412,-0.001329684439448924,0.002421877766892072
2013-01-25,0.004016519064276457,0.009923922576768256,-6.758047631602398e-06,-0.004921862499057564,0.0006927835369698982,-0.003527640017510156
2013-02-01,0.0006066242866067779,0.0006104252599574443,-6.455421290579357e-06,0.001627919864092245,0.0009811351163490798,0.002179923719590347
2013-02-08,0.0022909325371333077,-0.007473817094223966,0.002138948088563677,-0.0014788514987938508,-0.0060761991642994595,0.00431220757510057
2013-02-15,0.002714462403237417,-0.004036596296824786,0.0013312822709627859,0.0006580902208816311,0.0032263495059511446,0.002001115554375933
2013-02-22,0.0031814345345210805,0.007932912251758057,0.0014995554229356965,-0.0010610246940040502,0.005053567459354197,0.0029210144274879773
2013-03-01,0.004582277414345203,0.00293415627380334,0.0024743270806625623,0.0003990503067610421,0.006186635742683995,0.0023064893642283225
2013-03-08,0.0027479445301027876,0.006442320879626294,0.0006176296500676197,0.0037289848023505886,-0.0009944965848681226,0.0021753402135960545
2013-03-15,0.0011157400747031662,0.006313612228654861,0.002085565524806027,0.004357838430878845,0.004014847488480408,0.002001115554375933
